date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:29:38	1459/1459	---M-Z	200	added ('OK')	text/plain	etag:W/%22912d81a514dfca37f093026bd34657e3%22	https://www.holmdelschools.org/robots.txt		(from )
18:29:38	94603/94603	---MCZ	200	added ('OK')	text/html	etag:W/%2235d7b8c3a77bc95ec9b7f7f648144c1d%22	https://www.holmdelschools.org/	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/index.html	(from )
18:29:40	383964/383964	---M-Z	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2017:21:28%20GMT	http://static.finalsite.net/assets/application-906af0862a71ce2c5025c9274f5de0d3a6062aab01ccd68b52e78eae06801646.css	C:/Users/dale/Desktop/cad/website/static.finalsite.net/assets/application-906af0862a71ce2c5025c9274f5de0d3a6062aab01ccd68b52e78eae06801646.css	(from https://www.holmdelschools.org/)
18:29:40	1001/1001	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Oct%202019%2022:29:40%20GMT	https://www.holmdelschools.org/styles.cfm?b	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/styles92eb.css	(from https://www.holmdelschools.org/)
18:29:40	32988/32988	---MCZ	200	added ('OK')	image/x-icon	etag:W/%22202670e7c120d31:0%22	https://www.holmdelschools.org/uploaded/favicon.ico	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/favicon.ico	(from https://www.holmdelschools.org/)
18:29:40	171159/171159	---MCZ	200	added ('OK')	text/css	etag:W/%2292c6867260bdd41:0%22	https://www.holmdelschools.org/uploaded/themes/madison/css/main.css?1541781981	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/themes/madison/css/maine35c.css	(from https://www.holmdelschools.org/)
18:29:42	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Oct%202019%2022:29:44%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/dale/Desktop/cad/website/www.googletagmanager.com/gtm.55445.delayed	(from https://www.holmdelschools.org/)
18:29:43	127028/127028	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Apr%202019%2018:43:57%20GMT	http://static.finalsite.net/assets/in_layout_head-49a75163b68835cb4e0be81700e5027338e69a26cfafb834887c08dd9fb22057.js	C:/Users/dale/Desktop/cad/website/static.finalsite.net/assets/in_layout_head-49a75163b68835cb4e0be81700e5027338e69a26cfafb834887c08dd9fb22057.js	(from https://www.holmdelschools.org/)
18:29:44	39711/39711	---MCZ	200	added ('OK')	text/html	etag:W/%228ee24e87958d87c2b3dde82e4dba54db%22	https://www.holmdelschools.org/district/a-continuum-of-schools	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/a-continuum-of-schools.html	(from https://www.holmdelschools.org/)
18:29:45	67928/67928	---MCZ	200	added ('OK')	text/html	etag:W/%22ba228726d678de372c1e38972e972c4b%22	https://www.holmdelschools.org/district	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district.html	(from https://www.holmdelschools.org/)
18:29:45	77721/77721	---MCZ	200	added ('OK')	text/html	etag:W/%22051ecfb72daf97fccae9d1707d9df11d%22	https://www.holmdelschools.org/district/aspirations-for-teaching-and-learning	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/aspirations-for-teaching-and-learning.html	(from https://www.holmdelschools.org/)
18:29:46	63311/63311	---MCZ	200	added ('OK')	text/html	etag:W/%22bc568b58a9f0b8190481c6a6385624be%22	https://www.holmdelschools.org/district/aspirations-for-teaching-and-learning/health-and-physical-education	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/aspirations-for-teaching-and-learning/health-and-physical-education.html	(from https://www.holmdelschools.org/)
18:29:46	63645/63645	---MCZ	200	added ('OK')	text/html	etag:W/%22b5cec523422c2e243310d1047e102a2b%22	https://www.holmdelschools.org/district/aspirations-for-teaching-and-learning/technology-engineering-and-media-centers	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/aspirations-for-teaching-and-learning/technology-engineering-and-media-centers.html	(from https://www.holmdelschools.org/)
18:29:47	88514/88514	---MCZ	200	added ('OK')	text/html	etag:W/%22baa1e4693c19aff3722b82bff92c906f%22	https://www.holmdelschools.org/district/accomplishments-and-other-news	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/accomplishments-and-other-news.html	(from https://www.holmdelschools.org/)
18:29:48	62682/62682	---MCZ	200	added ('OK')	text/html	etag:W/%2230b510cd18cd64f0e0620d3a185b2741%22	https://www.holmdelschools.org/district/central-office	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/central-office.html	(from https://www.holmdelschools.org/)
18:29:48	60796/60796	---MCZ	200	added ('OK')	text/html	etag:W/%2232e6e034ea96d35de7e7b630a3418199%22	https://www.holmdelschools.org/district/faculty-and-staff-directory	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/faculty-and-staff-directory.html	(from https://www.holmdelschools.org/)
18:29:49	94855/94855	---MCZ	200	added ('OK')	text/html	etag:W/%22c1b13ca1e8d56163cd6028f2546ced90%22	https://www.holmdelschools.org/schools/village-school-p-3/staff-directory	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/staff-directory.html	(from https://www.holmdelschools.org/)
18:29:50	92764/92764	---MCZ	200	added ('OK')	text/html	etag:W/%229aafd52fc1fff587f750d5f6fee07bf4%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/staff-directory	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/staff-directory.html	(from https://www.holmdelschools.org/)
18:29:50	89612/89612	---MCZ	200	added ('OK')	text/html	etag:W/%227325dffedfbfe1373a85815d6e91a16a%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/staff-directory	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/staff-directory.html	(from https://www.holmdelschools.org/)
18:29:51	96964/96964	---MCZ	200	added ('OK')	text/html	etag:W/%22d07573c674d4cafe14ed1b658ba2a1c0%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/staff-directory	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/staff-directory.html	(from https://www.holmdelschools.org/)
18:29:52	105/105	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Oct%202019%2022:29:53%20GMT	http://www.holmdelschools.org/calendar	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/calendar.13.delayed	(from https://www.holmdelschools.org/)
18:29:52	61820/61820	---MCZ	200	added ('OK')	text/html	etag:W/%22210dacf1bbbc15a3ac16df6c0b574689%22	https://www.holmdelschools.org/district/district-calendar-clone	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/district-calendar-clone.html	(from https://www.holmdelschools.org/)
18:29:53	59889/59889	---MCZ	200	added ('OK')	text/html	etag:W/%2296aad3d20bdd5cb8bf66ca086591dde3%22	https://www.holmdelschools.org/calendar	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/calendar.html	(from https://www.holmdelschools.org/)
18:29:54	62330/62330	---MCZ	200	added ('OK')	text/html	etag:W/%222f8cbbfec6c249ea4b96ea089fbe6e69%22	https://www.holmdelschools.org/district/testing-calendar	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/testing-calendar.html	(from https://www.holmdelschools.org/)
18:29:54	67138/67138	---MCZ	200	added ('OK')	text/html	etag:W/%2291ebe8f9b1bb7cff86be0462032e3230%22	https://www.holmdelschools.org/district/emergency-closing-info	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/emergency-closing-info.html	(from https://www.holmdelschools.org/)
18:29:55	66527/66527	---MCZ	200	added ('OK')	text/html	etag:W/%22b2085d3caf101ebf7e945682998acd85%22	https://www.holmdelschools.org/district/harassment-intimidation-and-bullying	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/harassment-intimidation-and-bullying.html	(from https://www.holmdelschools.org/)
18:29:56	67130/67130	---MCZ	200	added ('OK')	text/html	etag:W/%22d4cd40a9c23513a0c11b810cebc9a052%22	https://www.holmdelschools.org/departments/building-grounds	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/building-grounds.html	(from https://www.holmdelschools.org/)
18:29:56	76540/76540	---MCZ	200	added ('OK')	text/html	etag:W/%22d3b242b82ae7f9e7b14762e3366524d1%22	https://www.holmdelschools.org/district/district-news-archive	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/district-news-archive.html	(from https://www.holmdelschools.org/)
18:29:57	63891/63891	---MCZ	200	added ('OK')	text/html	etag:W/%2211039e40923cbf4f5639a573574059d6%22	https://www.holmdelschools.org/district/educational-equity	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/educational-equity.html	(from https://www.holmdelschools.org/)
18:29:58	65300/65300	---MCZ	200	added ('OK')	text/html	etag:W/%229c612c9031ef7a06b3b2616881f12458%22	https://www.holmdelschools.org/district/title-ix-coordinator	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/title-ix-coordinator.html	(from https://www.holmdelschools.org/)
18:29:59	63277/63277	---MCZ	200	added ('OK')	text/html	etag:W/%22a929cf9264d5760c938d0de39e6e72ca%22	https://www.holmdelschools.org/district/school-performance-reports	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/district/school-performance-reports.html	(from https://www.holmdelschools.org/)
18:29:59	63152/63152	---MCZ	200	added ('OK')	text/html	etag:W/%220cf96b967f6116bce33db36ae961e686%22	https://www.holmdelschools.org/schools	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools.html	(from https://www.holmdelschools.org/)
18:29:59	111181/111181	---MCZ	200	added ('OK')	text/html	etag:W/%224c73ca9efe19a8dbf4ef3c9b58a6f0ba%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12.html	(from https://www.holmdelschools.org/)
18:30:01	69021/69021	---MCZ	200	added ('OK')	text/html	etag:W/%22c5ed69c4c93af26aa7db9737e2a5a805%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/main-office-contacts	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/main-office-contacts.html	(from https://www.holmdelschools.org/)
18:30:01	63135/63135	---MCZ	200	added ('OK')	text/html	etag:W/%22c285d85198234b698cfd7335049a99a3%22	https://www.holmdelschools.org/departments/counseling-guidance-services	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/counseling-guidance-services.html	(from https://www.holmdelschools.org/)
18:30:01	68753/68753	---MCZ	200	added ('OK')	text/html	etag:W/%22818faed0395c6a2c73abc7aa7450bc51%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/nurses-office	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/nurses-office.html	(from https://www.holmdelschools.org/)
18:30:02	68061/68061	---MCZ	200	added ('OK')	text/html	etag:W/%22ef3ba187ee06a35418bb317676256e9c%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/directions	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/directions.html	(from https://www.holmdelschools.org/)
18:30:03	65880/65880	---MCZ	200	added ('OK')	text/html	etag:W/%22a8647131460b4eaee97ac2e617ddb6e9%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/section-504	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/section-504.html	(from https://www.holmdelschools.org/)
18:30:04	60193/60193	---MCZ	200	added ('OK')	text/html	etag:W/%2241e6bb81a1dc38cbe92f2d4273527625%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/hs-general-calendar	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/hs-general-calendar.html	(from https://www.holmdelschools.org/)
18:30:05	68404/68404	---MCZ	200	added ('OK')	text/html	etag:W/%229ea62a79e0d10a1f97e77f81c83152e8%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/more-high-school-information	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/more-high-school-information.html	(from https://www.holmdelschools.org/)
18:30:05	70115/70115	---MCZ	200	added ('OK')	text/html	etag:W/%226510e116ea62e40b1ac0f20f10ac9564%22	https://www.holmdelschools.org/schools/holmdel-high-school-9-12/career-concentrations	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/career-concentrations.html	(from https://www.holmdelschools.org/)
18:30:05	101125/101125	---MCZ	200	added ('OK')	text/html	etag:W/%220ea8bacf98383c84a5b32f093ed875a4%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8.html	(from https://www.holmdelschools.org/)
18:30:06	67740/67740	---MCZ	200	added ('OK')	text/html	etag:W/%226f697850962077a1b0489dda61c6fefc%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/main-office-contacts	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/main-office-contacts.html	(from https://www.holmdelschools.org/)
18:30:07	67017/67017	---MCZ	200	added ('OK')	text/html	etag:W/%2235614dbefaa6b71fd3083bcdbe72bbf6%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/counseling-guidance-services	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/counseling-guidance-services.html	(from https://www.holmdelschools.org/)
18:30:08	66391/66391	---MCZ	200	added ('OK')	text/html	etag:W/%22317d470deb9fee3bfcff2457d0e2511a%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/center-for-information-inspiration-and-innovation	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/center-for-information-inspiration-and-innovation.html	(from https://www.holmdelschools.org/)
18:30:09	68843/68843	---MCZ	200	added ('OK')	text/html	etag:W/%227bd56b7dd05c8d5d2ae8556eefe89a3c%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/directions	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/directions.html	(from https://www.holmdelschools.org/)
18:30:09	66284/66284	---MCZ	200	added ('OK')	text/html	etag:W/%22ab5929a7dc919f91b11fdef035b6efec%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/satz-504	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/satz-504.html	(from https://www.holmdelschools.org/)
18:30:11	69300/69300	---MCZ	200	added ('OK')	text/html	etag:W/%22b5664d74ea46419bfdde4caea423f4af%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/more-satz-school-information	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/more-satz-school-information.html	(from https://www.holmdelschools.org/)
18:30:11	78714/78714	---MCZ	200	added ('OK')	text/html	etag:W/%226dcf0e886b782ee4ef9492b25cc8f862%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/daily-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/daily-announcements.html	(from https://www.holmdelschools.org/)
18:30:12	69279/69279	---MCZ	200	added ('OK')	text/html	etag:W/%22167b2f8fa82e007604dbbff2ff5d25ef%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/washington-dc-trip	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/washington-dc-trip.html	(from https://www.holmdelschools.org/)
18:30:14	69177/69177	---MCZ	200	added ('OK')	text/html	etag:W/%22718abd76199e7ff7b8321f045a610ef2%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/washington-medication-clarification	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/washington-medication-clarification.html	(from https://www.holmdelschools.org/)
18:30:15	68393/68393	---MCZ	200	added ('OK')	text/html	etag:W/%222a2bbf28ccdb8ba6fd379bb80181df56%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/if-my-child-is-bringing-medication-on-the-trip-what-do-i-need-to-do	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/if-my-child-is-bringing-medication-on-the-trip-what-do-i-need-to-do.html	(from https://www.holmdelschools.org/)
18:30:15	60232/60232	---MCZ	200	added ('OK')	text/html	etag:W/%22759982c69c36e33226887a6030d36163%22	https://www.holmdelschools.org/schools/wr-satz-school-7-8/detailed-satz-calendar	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/wr-satz-school-7-8/detailed-satz-calendar.html	(from https://www.holmdelschools.org/)
18:30:16	100858/100858	---MCZ	200	added ('OK')	text/html	etag:W/%2284693f5ee124252fd2d2589e326bf720%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6.html	(from https://www.holmdelschools.org/)
18:30:16	67412/67412	---MCZ	200	added ('OK')	text/html	etag:W/%22c641c435d14c45efeb1545930d4cdedf%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/main-office-contacts	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/main-office-contacts.html	(from https://www.holmdelschools.org/)
18:30:17	70125/70125	---MCZ	200	added ('OK')	text/html	etag:W/%22e5c185a03c6f3e3848e6a8da4760c17b%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/nurses-office	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/nurses-office.html	(from https://www.holmdelschools.org/)
18:30:18	66763/66763	---MCZ	200	added ('OK')	text/html	etag:W/%226395c3fe37b080e165112449394508c5%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/directions	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/directions.html	(from https://www.holmdelschools.org/)
18:30:20	69974/69974	---MCZ	200	added ('OK')	text/html	etag:W/%22220561e3a9c1827da917fbc5818101e1%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/daily-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/daily-announcements.html	(from https://www.holmdelschools.org/)
18:30:20	65860/65860	---MCZ	200	added ('OK')	text/html	etag:W/%22438259b489269a17df99e9646c56adf7%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/section-504	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/section-504.html	(from https://www.holmdelschools.org/)
18:30:20	68247/68247	---MCZ	200	added ('OK')	text/html	etag:W/%22c0178fa03693c0b4ac2fac4c35a53d6e%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/more-indian-hill-school-information	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/more-indian-hill-school-information.html	(from https://www.holmdelschools.org/)
18:30:21	65740/65740	---MCZ	200	added ('OK')	text/html	etag:W/%222674566a992550e0d461a22c476cbfe8%22	https://www.holmdelschools.org/schools/indian-hill-school-4-6/monthly-rotation-calendar	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/indian-hill-school-4-6/monthly-rotation-calendar.html	(from https://www.holmdelschools.org/)
18:30:21	106172/106172	---MCZ	200	added ('OK')	text/html	etag:W/%225c5864e58852471d12607a78e52e96f7%22	https://www.holmdelschools.org/schools/village-school-p-3	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3.html	(from https://www.holmdelschools.org/)
18:30:22	67887/67887	---MCZ	200	added ('OK')	text/html	etag:W/%222d6994ab36c96daaac016d52949ab717%22	https://www.holmdelschools.org/schools/village-school-p-3/main-office-contacts	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/main-office-contacts.html	(from https://www.holmdelschools.org/)
18:30:23	69567/69567	---MCZ	200	added ('OK')	text/html	etag:W/%2285dc7d796e94d1a6b8d0b7962cb0159c%22	https://www.holmdelschools.org/schools/village-school-p-3/nurses-office	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/nurses-office.html	(from https://www.holmdelschools.org/)
18:30:23	66406/66406	---MCZ	200	added ('OK')	text/html	etag:W/%2262d1997a8a4736afd8459e45fca53ea7%22	https://www.holmdelschools.org/schools/village-school-p-3/media-centers	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/media-centers.html	(from https://www.holmdelschools.org/)
18:30:24	67683/67683	---MCZ	200	added ('OK')	text/html	etag:W/%224ed1ac5c12d039abb5ac50f189d91540%22	https://www.holmdelschools.org/schools/village-school-p-3/directions	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/directions.html	(from https://www.holmdelschools.org/)
18:30:25	65928/65928	---MCZ	200	added ('OK')	text/html	etag:W/%22e048b06affb7ac00b7db4f4c4cabc01b%22	https://www.holmdelschools.org/schools/village-school-p-3/section-504	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/section-504.html	(from https://www.holmdelschools.org/)
18:30:25	67663/67663	---MCZ	200	added ('OK')	text/html	etag:W/%225e1af1829378494af6d47d8f8cd6a77f%22	https://www.holmdelschools.org/schools/village-school-p-3/more-village-school-information	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/village-school-p-3/more-village-school-information.html	(from https://www.holmdelschools.org/)
18:30:26	61593/61593	---MCZ	200	added ('OK')	text/html	etag:W/%22922e8ad99ccb4a01daf48cf9da7a8472%22	https://www.holmdelschools.org/departments	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments.html	(from https://www.holmdelschools.org/)
18:30:27	66457/66457	---MCZ	200	added ('OK')	text/html	etag:W/%229a75a8918be7319fb7480fe86301351f%22	https://www.holmdelschools.org/departments/business-office	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/business-office.html	(from https://www.holmdelschools.org/)
18:30:28	62270/62270	---MCZ	200	added ('OK')	text/html	etag:W/%22417d196bfc793d23dd551c2b5d26b692%22	https://www.holmdelschools.org/departments/business-office/budget	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/business-office/budget.html	(from https://www.holmdelschools.org/)
18:30:28	62453/62453	---MCZ	200	added ('OK')	text/html	etag:W/%226ceed4f0085fa28cacf9d4003217ea6c%22	https://www.holmdelschools.org/departments/community-programs	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/community-programs.html	(from https://www.holmdelschools.org/)
18:30:30	62986/62986	---MCZ	200	added ('OK')	text/html	etag:W/%22198b579583c4fcb0f8097bebf6107b90%22	https://www.holmdelschools.org/departments/counseling-guidance-services/crisis-info	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/counseling-guidance-services/crisis-info.html	(from https://www.holmdelschools.org/)
18:30:30	82344/82344	---MCZ	200	added ('OK')	text/html	etag:W/%22e9ea57ad5384a0c9643fd4623e422cfc%22	https://www.holmdelschools.org/departments/community-programs/prime-time-before-and-after-school-program	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/community-programs/prime-time-before-and-after-school-program.html	(from https://www.holmdelschools.org/)
18:30:31	63050/63050	---MCZ	200	added ('OK')	text/html	etag:W/%2212726df256781c64ef65bc1494a33046%22	https://www.holmdelschools.org/departments/curriculum-and-instruction/current-news	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/curriculum-and-instruction/current-news.html	(from https://www.holmdelschools.org/)
18:30:31	63018/63018	---MCZ	200	added ('OK')	text/html	etag:W/%224dfc58a3d8ee881f2f25fc0d807661c6%22	https://www.holmdelschools.org/departments/curriculum-and-instruction/new-page	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/curriculum-and-instruction/new-page.html	(from https://www.holmdelschools.org/)
18:30:31	68110/68110	---MCZ	200	added ('OK')	text/html	etag:W/%224398a7a1ef4ded750a8daec8d3176e17%22	https://www.holmdelschools.org/departments/food-services	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/food-services.html	(from https://www.holmdelschools.org/)
18:30:32	64116/64116	---MCZ	200	added ('OK')	text/html	etag:W/%22e174f429314d4bd58a3f1ebf7af6f442%22	https://www.holmdelschools.org/departments/human-resources-and-compliance	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/human-resources-and-compliance.html	(from https://www.holmdelschools.org/)
18:30:33	64455/64455	---MCZ	200	added ('OK')	text/html	etag:W/%222ad92fec90d1872132f2e74ad59ca0c4%22	https://www.holmdelschools.org/departments/human-resources-and-compliance/applyview-job-openings	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/human-resources-and-compliance/applyview-job-openings.html	(from https://www.holmdelschools.org/)
18:30:34	125237/125237	---MCZ	200	added ('OK')	text/html	etag:W/%22123d1e7db5e5b08bd2d261b485dde2c2%22	https://www.holmdelschools.org/departments/human-resources-and-compliance/job-descriptions	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/human-resources-and-compliance/job-descriptions.html	(from https://www.holmdelschools.org/)
18:30:35	66379/66379	---MCZ	200	added ('OK')	text/html	etag:W/%22433f59d567ecc739564e5471413a414b%22	https://www.holmdelschools.org/departments/special-services	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/special-services.html	(from https://www.holmdelschools.org/)
18:30:36	67525/67525	---MCZ	200	added ('OK')	text/html	etag:W/%22822eb1b73ad77239b52c165f7524ac98%22	https://www.holmdelschools.org/departments/special-services/staff-members	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/special-services/staff-members.html	(from https://www.holmdelschools.org/)
18:30:36	66037/66037	---MCZ	200	added ('OK')	text/html	etag:W/%225c21d592835cef0912209f2b36603fab%22	https://www.holmdelschools.org/departments/special-services/resources-information	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/special-services/resources-information.html	(from https://www.holmdelschools.org/)
18:30:37	63149/63149	---MCZ	200	added ('OK')	text/html	etag:W/%22cbd2a04c6d2908119746c59d99c327c5%22	https://www.holmdelschools.org/departments/special-services/project-child-find	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/special-services/project-child-find.html	(from https://www.holmdelschools.org/)
18:30:38	62413/62413	---MCZ	200	added ('OK')	text/html	etag:W/%22c5d5ef2e982079d7ba7ba74dc07614e6%22	https://www.holmdelschools.org/departments/special-services/htboe-sepac	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/special-services/htboe-sepac.html	(from https://www.holmdelschools.org/)
18:30:39	65599/65599	---MCZ	200	added ('OK')	text/html	etag:W/%220f51bd2b1e6d7298b2c9fbf4ff9b70b8%22	https://www.holmdelschools.org/departments/special-services/related-sites	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/special-services/related-sites.html	(from https://www.holmdelschools.org/)
18:30:40	73120/73120	---MCZ	200	added ('OK')	text/html	etag:W/%22a7138e99c05d6573982ebb8b71e0ba1f%22	https://www.holmdelschools.org/departments/technology	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/technology.html	(from https://www.holmdelschools.org/)
18:30:40	64291/64291	---MCZ	200	added ('OK')	text/html	etag:W/%22ce8cf4ce6178a4dc6d779cd9978f11df%22	https://www.holmdelschools.org/departments/technology/environment	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/departments/technology/environment.html	(from https://www.holmdelschools.org/)
